transcription,reference,wer,rtf,cpu
 is that your final decision ,is that your final decision ,0.0,3.4257563192452953,787.5
 she teaches english on the weekends ,she teaches english on the weekends ,0.0,3.2819180024994745,787.1
 they re building a new park nearby ,they re building a new park nearby ,0.0,3.091083740701481,788.7
 i think we missed the exit ,i think we missed the exit ,0.0,3.4842338928809533,787.7
 what s your favorite kind of food ,what s your favorite kind of food ,0.0,2.9553122490457016,787.5
 i just cleaned the entire house ,i just cleaned the entire house ,0.0,3.38025408632615,785.9
 can you repeat that slowly ,can you repeat that slowly ,0.0,3.29799824747546,784.9
 i ll call you back later ,i ll call you back later ,0.0,3.976559238273557,787.3
 don t make the same mistake twice ,don t make the same mistake twice ,0.0,3.7464240074157713,789.5
 he plays guitar in a band ,he plays guitar in a band ,0.0,3.3139069585034444,787.4
 this book is really interesting ,this book is really interesting ,0.0,3.5322191165043755,787.6
 we met on a rainy day ,we met on a rainy day ,0.0,4.251245657602945,789.2
 how many languages do you speak ,how many languages do you speak ,0.0,2.842831183336452,775.8
 the water is too cold to swim ,the water is too cold to swim ,0.0,4.327625036239624,786.6
 she left without saying goodbye ,she left without saying goodbye ,0.0,3.488174010449507,788.8
 try turning it off and on again ,try turning it off and on again ,0.0,3.0887535754466215,789.3
 this is my favorite movie ever ,this is my favorite movie ever ,0.0,3.087207635243734,789.1
 i hope it doesn t ring tomorrow ,i hope it doesn t rain tomorrow ,0.14285714285714285,4.0040673380312715,789.2
 he forgot his password again ,he forgot his password again ,0.0,3.08339760221284,788.3
 the kids are playing outside now ,the kids are playing outside now ,0.0,3.7338449754787764,782.1
 why are you whispering like that ,why are you whispering like that ,0.0,3.219370075634548,789.0
 my hands are freezing cold ,my hands are freezing cold ,0.0,3.144014721185389,787.8
 i m going to need more time ,i m going to need more time ,0.0,4.110295691732633,788.8
 let s keep this between us ,let s keep this between us ,0.0,3.1377319575977975,789.7
 he won t answer his phone today ,he won t answer his phone today ,0.0,3.404102290886036,788.4
 that s a very good question ,that s a very good question ,0.0,3.779294723417701,788.0
 please don t make me do that ,please don t make me do that ,0.0,3.995741705099742,783.0
 i ll text you the address later ,i ll text you the address later ,0.0,3.715718892904428,782.5
 can you lower your voice please ,can you lower your voice please ,0.0,3.118384679158529,786.6
 let s walk instead of driving ,let s walk instead of driving ,0.0,3.149932878358024,790.0
 i have to leave in 10 minutes ,i have to leave in ten minutes ,0.14285714285714285,2.9304567416002794,789.2
 that joke wasn t very funny ,that joke wasn t very funny ,0.0,3.381641646076862,789.4
 my laptop just shut down unexpectedly ,my laptop just shut down unexpectedly ,0.0,2.8283966830903036,788.1
 how do i fix this issue ,how do i fix this issue ,0.0,4.135367274284363,781.6
 it happened without any warning ,it happened without any warning ,0.0,3.9636061972930654,789.4
 i love walking in the rain ,i love walking in the rain ,0.0,3.7315264221065303,787.9
 why did you cancel the meeting ,why did you cancel the meeting ,0.0,3.3482398918206746,787.8
 that really caught me off guard ,that really caught me off guard ,0.0,3.4170033381535454,789.6
 could you open the window please ,could you open the window please ,0.0,3.3913565046004663,789.9
 we ve got a long way to go ,we ve got a long way to go ,0.0,3.1741771822661358,779.5
 tell me more about your project ,tell me more about your project ,0.0,3.4925629110897285,787.0
 i m not sure what you mean ,i m not sure what you mean ,0.0,3.9962127543332286,789.4
