transcription,reference,wer,rtf,cpu
 but in this friendly pressure rao could detect the nervous agitation of a great internal conflict ,but in this friendly pressure raoul could detect the nervous agitation of a great internal conflict,0.0625,0.44891497531494534,775.5
 the night was clear starlet and splendid the tempest had passed away and the sweet influences of the evening had restored life peace and security everywhere ,the night was clear starlit and splendid the tempest had passed away and the sweet influences of the evening had restored life peace and security everywhere,0.038461538461538464,0.337573271124149,778.4
 upon the large square in front of the hotel the shadows of the tents intersected by the golden moonbeams formed as it were a huge mosaic of jet and yellow flagstones ,upon the large square in front of the hotel the shadows of the tents intersected by the golden moonbeams formed as it were a huge mosaic of jet and yellow flagstones,0.0,0.3419009514706076,780.8
 braggelon watched for some time the conduct of the two lovers listened to the loud and uncivil slumbers of manicamp who snored as imperiously as though he was wearing his blue and gold instead of his violet suit ,bragelonne watched for some time the conduct of the two lovers listened to the loud and uncivil slumbers of manicamp who snored as imperiously as though he was wearing his blue and gold instead of his violet suit,0.02631578947368421,0.3533802098698086,781.4
 goliath makes another discovery ,goliath makes another discovery,0.0,0.5496088926457177,773.5
 they were certainly no near the solution of their problem ,they were certainly no nearer the solution of their problem,0.1,0.636686235666275,774.5
 the poor little things christ cynthia think of them having been turned to the wall all these years ,the poor little things cried cynthia think of them having been turned to the wall all these years,0.05555555555555555,0.5351656203647313,770.9
 now what is the sense of it two innocent babies like that ,now what was the sense of it two innocent babies like that,0.08333333333333333,0.7015919931882242,773.9
 but joyce had not been listening all at once she put down her candle on the table and faced her companion ,but joyce had not been listening all at once she put down her candle on the table and faced her companion,0.0,0.49835740066156153,775.0
 the twin brother did something she didn t like and she turned his picture to the wall ,the twin brother did something she didn t like and she turned his picture to the wall,0.0,0.5297666509906727,770.6
 hers happened to be on the same frame 2 but she evidently didn t care about it ,hers happened to be in the same frame too but she evidently didn t care about that,0.17647058823529413,0.6144143649357069,775.5
 now what have you to say cynthia sprague ,now what have you to say cynthia sprague,0.0,0.7528648308828367,772.7
 i thought we were stumped again when i first saw that picture but it s been of some use after all ,i thought we were stumped again when i first saw that picture but it s been of some use after all,0.0,0.58611857856596,774.7
 do you suppose the miniature was a copy of the same thing ,do you suppose the miniature was a copy of the same thing,0.0,0.6635019607655978,775.0
 what in the world is it query joyce ,what in the world is that queried joyce,0.25,0.7517523925100561,775.3
 they worry me terribly and besides i d like to see what this lovely furniture looks like without such quantities of dust all over it good scheme sin ,they worry me terribly and besides i d like to see what this lovely furniture looks like without such quantities of dust all over it good scheme cyn,0.03571428571428571,0.3826766303091338,780.4
 we ll come in here this afternoon with old clothes on and have a regular house cleaning ,we ll come in here this afternoon with old clothes on and have a regular house cleaning,0.0,0.5869050543239114,765.3
 he can t hurt anything i m sure for we won t disturb things at all ,it can t hurt anything i m sure for we won t disturb things at all,0.0625,0.6485478249437995,770.8
 this thought however did not enter the heads of the enthusiastic pair ,this thought however did not enter the heads of the enthusiastic pair,0.0,0.5171718233722752,771.0
 smuggling the house cleaning paraphernalia into the cellar window unobserved that afternoon proved no easy task for cynthia had added a whisk broom and dust pan to the outfit ,smuggling the house cleaning paraphernalia into the cellar window unobserved that afternoon proved no easy task for cynthia had added a whisk broom and dust pan to the outfit,0.0,0.3458097450966703,770.7
 the lure proved too much for him and he came sporting after it as friskly as a young kitten much to cynthia s delight when she caught sight of him ,the lure proved too much for him and he came sporting after it as friskily as a young kitten much to cynthia s delight when she caught sight of him,0.03333333333333333,0.4191150489156496,758.9
 oh let him come along she urged i do love to see him about that old house ,oh let him come along she urged i do love to see him about that old house,0.0,0.5238266396654732,772.9
 he makes it sort of cozier ,he makes it sort of cozier,0.0,0.8133716672380393,774.2
 now let s dust the furniture and pictures ,now let s dust the furniture and pictures,0.0,0.7772248462565894,769.9
 yet little as it was it had already made a vast difference in the aspect of the room ,yet little as it was it had already made a vast difference in the aspect of the room,0.0,0.4582578005152662,768.5
 surface dust at least had been removed and the fine old furniture gave a hint of its real elegance and polish ,surface dust at least had been removed and the fine old furniture gave a hint of its real elegance and polish,0.0,0.4162193236101411,775.4
 then she suddenly remarked,then she suddenly remarked,0.0,0.8694597158708799,771.5
 and my pocket money is getting low again and you have it any left as usual ,and my pocket money is getting low again and you haven t any left as usual,0.125,0.5646203719463545,769.4
 they say illumination by candlelight is the prettiest in the world ,they say illumination by candle light is the prettiest in the world,0.16666666666666666,0.6502562982064707,754.4
 why it s goliath as usual they both cry peering in ,why it s goliath as usual they both cried peering in,0.09090909090909091,0.6133798256661128,775.4
 isn t hate the greatest for getting into odd corners ,isn t he the greatest for getting into odd corners,0.1,0.6371727638924721,776.1
 for getting all their weariness they seize their candles and scurry through the house finding on occasional paper tucked away in some odd corner ,forgetting all their weariness they seized their candles and scurried through the house finding an occasional paper tucked away in some odd corner,0.21739130434782608,0.4100389607439883,780.4
 well i m convinced that the boarded up house mystery happened not earlier than april 16th 1861 and probably not much later ,well i m convinced that the boarded up house mystery happened not earlier than april sixteenth eighteen sixty one and probably not much later,0.16666666666666666,0.3460596301887609,777.0
 no words were spoken no language was uttered saved out of wailing and hissing and that somehow was indistinct as if it existed in fancy and not in reality ,no words were spoken no language was uttered save that of wailing and hissing and that somehow was indistinct as if it existed in fancy and not in reality,0.06896551724137931,0.29747932629328266,782.6
 i heard a noise behind i turned and saw caffer his black eyes shining while in his hand he held a gleaming knife he lifted it above his head as if to strike but i had the strength of ten men and i hurled him from me ,i heard a noise behind i turned and saw kaffar his black eyes shining while in his hand he held a gleaming knife he lifted it above his head as if to strike but i had the strength of ten men and i hurled him from me,0.02127659574468085,0.3135918275540237,778.5
 onward said a distant voice ,onward said a distant voice,0.0,0.5770701323262502,763.5
 no sound broke the stillness of the night ,no sound broke the stillness of the night,0.0,0.6338770002443259,765.1
 the story of its evil influence came back to me and in my bewildered condition i wondered whether there was not some truth in what had been said ,the story of its evil influence came back to me and in my bewildered condition i wondered whether there was not some truth in what had been said,0.0,0.383786501744801,776.7
 what was that ,what was that,0.0,0.8206632840075112,772.9
 what then a human hand large and shapely appeared distinctly on the surface of the pond ,what then a human hand large and shapely appeared distinctly on the surface of the pond,0.0,0.4266735385445988,777.5
 nothing more not even the wrist to which it might be attached ,nothing more not even the wrist to which it might be attached,0.0,0.5355122163123691,767.5
 it did not beckon or indeed move at all it was as still as the hand of death ,it did not beckon or indeed move at all it was as still as the hand of death,0.0,0.5234440725564367,755.9
 i awoke to consciousness fighting at first it seemed as if i was fighting with the phantom but gradually my opponent became more real to me it was caffer ,i awoke to consciousness fighting at first it seemed as if i was fighting with a phantom but gradually my opponent became more real to me it was kaffar,0.06896551724137931,0.3275901041971461,780.7
 a sound of voices a flash of light ,a sound of voices a flash of light,0.0,0.4957058594466188,774.4
 a feeling of freedom and i was awake where ,a feeling of freedom and i was awake where,0.0,0.45958975528148893,769.2
 set another voice which i recognize as vultures caffer ,said another voice which i recognized as voltaire s kaffar,0.5,0.5889090673649016,768.2
 i had scarcely known what i had been saying or doing up to this time but as he spoke i looked at my hand ,i had scarcely known what i had been saying or doing up to this time but as he spoke i looked at my hand,0.0,0.47612929100062656,766.5
 in the light of the moon i saw a knife red with blood and my hand too was also discolored ,in the light of the moon i saw a knife red with blood and my hand too was also discoloured,0.05,0.4392099766596126,778.8
 i do not know i am dazed bewildered ,i do not know i am dazed bewildered,0.0,0.5822570330336011,775.8
 but that is caffer s knife ,but that is kaffar s knife,0.16666666666666666,0.8352264210029884,775.4
 i know he had it this very evening ,i know he had it this very evening,0.0,0.8184050902342186,772.8
 i remember saying have we been together ,i remember saying have we been together,0.0,0.6745789238210423,772.4
 won t you pick up something from the ground and look at it ,voltaire picked up something from the ground and looked at it,0.45454545454545453,0.6617727364308735,775.6
 i say you do know what this means and you must tell us ,i say you do know what this means and you must tell us,0.0,0.47463316917419435,775.7
 a terrible thought flashed into my mind ,a terrible thought flashed into my mind,0.0,0.5905289612999258,774.2
 i had again been acting under the influence of this man s power ,i had again been acting under the influence of this man s power,0.0,0.5613973063807334,774.2
 per chance too cafer s death might serve him in good stead ,perchance too kaffar s death might serve him in good stead,0.2727272727272727,0.5455586658895565,768.7
 my tongue refused to articulate my power of speech left me ,my tongue refused to articulate my power of speech left me,0.0,0.45338158560271313,768.8
 my position was too terrible ,my position was too terrible,0.0,0.6925205939372067,762.3
 my overwrought nerves yielded at last ,my overwrought nerves yielded at last,0.0,0.6304328422236248,767.3
 for some time after that i remembered nothing distinctly ,for some time after that i remembered nothing distinctly,0.0,0.5684558447305258,768.4
 notwithstanding the high resolution of hawkeye he fully comprehended all the difficulties and danger he was about to incur ,notwithstanding the high resolution of hawkeye he fully comprehended all the difficulties and danger he was about to incur,0.0,0.3983389897641667,778.5
 in his return to the camp his acute and practiced intellects were intently engaged in devising means to counteract a watchfulness and suspicion on the part of his enemies that he knew were in no degree inferior to his own ,in his return to the camp his acute and practised intellects were intently engaged in devising means to counteract a watchfulness and suspicion on the part of his enemies that he knew were in no degree inferior to his own,0.025,0.33679880395303713,780.4
 in other words while he had implicit faith in the ability of balam s asked to speak he was somewhat skeptical on the subject of a bear s singing and yet he had been assured of the latter on the testimony of his own exquisite organs ,in other words while he had implicit faith in the ability of balaam s ass to speak he was somewhat skeptical on the subject of a bear s singing and yet he had been assured of the latter on the testimony of his own exquisite organs,0.043478260869565216,0.3764090399378838,780.1
 there was something in his air and manner that betrayed to the scout the utter confusion of the state of his mind ,there was something in his air and manner that betrayed to the scout the utter confusion of the state of his mind,0.0,0.5010362836038108,757.6
 the ingenious hawkeye who recalled the hasty manner in which the other had abandoned his post at the bedside of the sick woman was not without his suspicions concerning the subject of so much solemn deliberation ,the ingenious hawkeye who recalled the hasty manner in which the other had abandoned his post at the bedside of the sick woman was not without his suspicions concerning the subject of so much solemn deliberation,0.0,0.3997111787220393,773.6
 the bear shook his shaggy sides and then a well known voice replied ,the bear shook his shaggy sides and then a well known voice replied,0.0,0.599627061323686,769.3
 can these things be return david breathing more freely as the truth began to dawn upon him ,can these things be returned david breathing more freely as the truth began to dawn upon him,0.058823529411764705,0.47289597893267155,777.1
 com com returned hawkeye encasing his honest countenance the better to assure the wavering confidence of his companion you may see a skin which if it be not as white as one of the gentle ones has no tinge of red to it that the winds of the heaven and the sun have not bestowed now let us to business ,come come returned hawkeye uncasing his honest countenance the better to assure the wavering confidence of his companion you may see a skin which if it be not as white as one of the gentle ones has no tinge of red to it that the winds of the heaven and the sun have not bestowed now let us to business,0.05,0.3735933548364884,784.2
 the young man is in bondage and much i fear his death is decreed ,the young man is in bondage and much i fear his death is decreed,0.0,0.5966121577874735,776.1
 i greatly mourn that one so well disposed should die in his ignorance and i have sought a goodly him can you lead me to him ,i greatly mourn that one so well disposed should die in his ignorance and i have sought a goodly hymn can you lead me to him,0.038461538461538464,0.45177959761474135,783.1
 the task will not be difficult return david hesitating though i greatly fear your presence would rather increase than mitigate his unhappy fortunes ,the task will not be difficult returned david hesitating though i greatly fear your presence would rather increase than mitigate his unhappy fortunes,0.043478260869565216,0.33203558921813964,778.4
 the lodge in which onkus was confined was in the very center of the village and in a situation perhaps more difficult than any other to approach or leave without observation ,the lodge in which uncas was confined was in the very center of the village and in a situation perhaps more difficult than any other to approach or leave without observation,0.03225806451612903,0.3812535864407899,776.7
 four or five of the latter only lingered about the door of the prison of unkas wary but close observers of the manner of their captive ,four or five of the latter only lingered about the door of the prison of uncas wary but close observers of the manner of their captive,0.038461538461538464,0.4544394132491,778.2
 delivered in a strong tone of ascent announced the gratification the savage would receive in witnessing such an exhibition of weakness in an enemy so long hated and so much feared ,delivered in a strong tone of assent announced the gratification the savage would receive in witnessing such an exhibition of weakness in an enemy so long hated and so much feared,0.03225806451612903,0.35906350097230616,778.1
 they drew back a little from the entrance and motion to the supposed conjurer to enter ,they drew back a little from the entrance and motioned to the supposed conjurer to enter,0.0625,0.5277826348129584,777.0
 but the bear instead of obeying maintained the seed it had taken and growled ,but the bear instead of obeying maintained the seat it had taken and growled,0.07142857142857142,0.4986224756008241,778.6
 the cunning man is afraid that his breath will blow upon his brothers and take away their courage too continued david improving the hint he received they must stand further off ,the cunning man is afraid that his breath will blow upon his brothers and take away their courage too continued david improving the hint he received they must stand further off,0.0,0.38751702410310696,778.1
 then as if satisfied of their safety the scout left his position and slowly entered the place ,then as if satisfied of their safety the scout left his position and slowly entered the place,0.0,0.4750626156753823,770.2
 it was silent and gloomy being tenanted solely by the captive and lighted by the dying embers of a fire which had been used for the purpose of cookery ,it was silent and gloomy being tenanted solely by the captive and lighted by the dying embers of a fire which had been used for the purposed of cookery,0.034482758620689655,0.3955423493800918,782.9
 uncus occupied a distant corner in a reclining attitude being rigidly bound both hands and feet by strong and painful widths ,uncas occupied a distant corner in a reclining attitude being rigidly bound both hands and feet by strong and painful withes,0.09523809523809523,0.40257365271937945,774.0
 the scout who had left david at the door to ascertain they were not observed thought it prudent to preserve his disguise until assured of their privacy ,the scout who had left david at the door to ascertain they were not observed thought it prudent to preserve his disguise until assured of their privacy,0.0,0.402468895228677,774.8
 what shall we do with the mingos at the door they count six and this singer is as good as nothing ,what shall we do with the mingoes at the door they count six and this singer is as good as nothing,0.047619047619047616,0.5995937676326962,763.4
