transcription,reference,wer,rtf,cpu
i ll call you back later ,i ll call you back later ,0.0,0.0659203329006163,146.8
don t make the same mistake twice ,don t make the same mistake twice ,0.0,0.07826690673828125,260.9
he plays guitar in a band ,he plays guitar in a band ,0.0,0.05921395155635193,141.9
this book is really interesting ,this book is really interesting ,0.0,0.05935173768263596,142.7
we met on a rainy day ,we met on a rainy day ,0.0,0.09132192248389834,276.6
how many languages do you speak ,how many languages do you speak ,0.0,0.046959822763225995,153.2
the water is too cold to swim ,the water is too cold to swim ,0.0,0.07295857776295055,143.5
she left without saying goodbye ,she left without saying goodbye ,0.0,0.08447742837620532,312.5
try turning it off and on again ,try turning it off and on again ,0.0,0.05583027065200294,144.4
this is my favorite movie ever ,this is my favorite movie ever ,0.0,0.051891485850016274,147.9
i hope it doesn t ring tomorrow ,i hope it doesn t rain tomorrow ,0.14285714285714285,0.0726814891981042,143.7
he forgot his password again ,he forgot his password again ,0.0,0.053397622601739296,148.8
the kids are playing outside now ,the kids are playing outside now ,0.0,0.07175006939254644,261.0
why are you whispering like that ,why are you whispering like that ,0.0,0.05722003323691232,143.8
my hands are freezing cold ,my hands are freezing cold ,0.0,0.05410456321608852,156.4
i m going to need more time ,i m going to need more time ,0.0,0.06898884045875679,147.6
let s keep this between us ,let s keep this between us ,0.0,0.053215675613507124,147.2
he won t answer his phone today ,he won t answer his phone today ,0.0,0.07193425427312437,272.2
that s a very good question ,that s a very good question ,0.0,0.06267094030612852,149.4
please don t make me do that ,please don t make me do that ,0.0,0.06760179996490479,141.9
i ll text you the address later ,i ll text you the address later ,0.0,0.06817826857933632,208.9
can you lower your voice please ,can you lower your voice please ,0.0,0.055740038553873696,149.7
let s walk instead of driving ,let s walk instead of driving ,0.0,0.055958884102957594,147.0
i have to leave in 10 minutes ,i have to leave in ten minutes ,0.14285714285714285,0.05117305524789603,149.5
that joke wasn t very funny ,that joke wasn t very funny ,0.0,0.06007126399448939,144.1
my laptop just shut down unexpectedly ,my laptop just shut down unexpectedly ,0.0,0.059922560592370534,256.2
how do i fix this issue ,how do i fix this issue ,0.0,0.06517690996969899,142.5
it happened without any warning ,it happened without any warning ,0.0,0.075943730458492,282.5
i love walking in the rain ,i love walking in the rain ,0.0,0.07064608502979121,181.6
why did you cancel the meeting ,why did you cancel the meeting ,0.0,0.057217543073695344,151.1
that really caught me off guard ,that really caught me off guard ,0.0,0.060912554080669694,139.1
 could you open the window please ,could you open the window please ,0.0,0.06574183019972939,145.3
we ve got a long way to go ,we ve got a long way to go ,0.0,0.052970920512878814,142.1
tell me more about your project ,tell me more about your project ,0.0,0.0604484011145199,140.1
i m not sure what you mean ,i m not sure what you mean ,0.0,0.07238063895911502,145.6
